ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-05-31,7.6571284520949785,1.8903600693157163,9.260162869242375,7.6571284520949785,7.6571284520949785,-1.8690408153522453,-1.8690408153522453,-1.8690408153522453,-1.8690408153522453,-1.8690408153522453,-1.8690408153522453,0.0,0.0,0.0,5.788087636742733
2015-06-30,7.682144330694875,2.6891317052335504,10.171058029410988,7.682144330694875,7.682144330694875,-0.9618813897685408,-0.9618813897685408,-0.9618813897685408,-0.9618813897685408,-0.9618813897685408,-0.9618813897685408,0.0,0.0,0.0,6.720262940926334
2015-07-31,7.707994071914769,2.613359820625994,10.170843477324993,7.707994071914769,7.707994071914769,-1.2044741047498275,-1.2044741047498275,-1.2044741047498275,-1.2044741047498275,-1.2044741047498275,-1.2044741047498275,0.0,0.0,0.0,6.503519967164941
2015-08-31,7.733843813134662,3.6774632427011684,11.207553038224347,7.733843813134662,7.733843813134662,-0.37208869245856036,-0.37208869245856036,-0.37208869245856036,-0.37208869245856036,-0.37208869245856036,-0.37208869245856036,0.0,0.0,0.0,7.361755120676102
2015-09-30,7.758859691734559,5.333097953471939,12.935864093607224,7.758859691734559,7.758859691734559,1.1709170784085543,1.1709170784085543,1.1709170784085543,1.1709170784085543,1.1709170784085543,1.1709170784085543,0.0,0.0,0.0,8.929776770143112
2015-10-31,7.78470943295445,4.163530937591198,11.663127704499516,7.78470943295445,7.78470943295445,0.10716559578709206,0.10716559578709206,0.10716559578709206,0.10716559578709206,0.10716559578709206,0.10716559578709206,0.0,0.0,0.0,7.891875028741542
2015-11-30,7.809725311554347,4.792554605417648,12.049583078915118,7.809725311554347,7.809725311554347,0.5063409365612741,0.5063409365612741,0.5063409365612741,0.5063409365612741,0.5063409365612741,0.5063409365612741,0.0,0.0,0.0,8.316066248115622
2015-12-31,7.835575053288387,8.987788201346389,16.666290916939424,7.835575053288387,7.835575053288387,5.0803935067545805,5.0803935067545805,5.0803935067545805,5.0803935067545805,5.0803935067545805,5.0803935067545805,0.0,0.0,0.0,12.915968560042968
2016-01-31,7.861424795022426,2.3266757209430695,9.85694631717658,7.861424795022426,7.861424795022426,-1.9965489652875896,-1.9965489652875896,-1.9965489652875896,-1.9965489652875896,-1.9965489652875896,-1.9965489652875896,0.0,0.0,0.0,5.864875829734837
2016-02-29,7.885606811483301,1.5365256482114993,9.71598672831302,7.885606811483301,7.885606811483301,-2.1091068068779757,-2.1091068068779757,-2.1091068068779757,-2.1091068068779757,-2.1091068068779757,-2.1091068068779757,0.0,0.0,0.0,5.776500004605325
2016-03-31,7.91145655321734,2.8724589994172542,10.548193469205831,7.91145655321734,7.91145655321734,-1.216377080706065,-1.216377080706065,-1.216377080706065,-1.216377080706065,-1.216377080706065,-1.216377080706065,0.0,0.0,0.0,6.695079472511274
2016-04-30,7.9364724323147975,2.5385456091544123,10.186162348628423,7.9364724323147975,7.9364724323147975,-1.5548705439654509,-1.5548705439654509,-1.5548705439654509,-1.5548705439654509,-1.5548705439654509,-1.5548705439654509,0.0,0.0,0.0,6.381601888349347
2016-05-31,7.962322174048836,4.63716698076697,12.301767447732127,7.962322174048836,7.962322174048836,0.4956772234743645,0.4956772234743645,0.4956772234743645,0.4956772234743645,0.4956772234743645,0.4956772234743645,0.0,0.0,0.0,8.457999397523201
2016-06-30,7.987338052902222,4.509832975576921,11.751928969013067,7.987338052902222,7.987338052902222,0.06768653451439732,0.06768653451439732,0.06768653451439732,0.06768653451439732,0.06768653451439732,0.06768653451439732,0.0,0.0,0.0,8.05502458741662
2016-07-31,8.013187794384054,2.0841833472987914,9.647161828549427,8.013187794384054,8.013187794384054,-2.3159609611134147,-2.3159609611134147,-2.3159609611134147,-2.3159609611134147,-2.3159609611134147,-2.3159609611134147,0.0,0.0,0.0,5.697226833270639
2016-08-31,8.039037535865885,3.6096540922307314,10.848252058695492,8.039037535865885,8.039037535865885,-0.9855890263183692,-0.9855890263183692,-0.9855890263183692,-0.9855890263183692,-0.9855890263183692,-0.9855890263183692,0.0,0.0,0.0,7.053448509547517
2016-09-30,8.064053414719272,5.054704432910837,12.510815760175106,8.064053414719272,8.064053414719272,0.7497190263522135,0.7497190263522135,0.7497190263522135,0.7497190263522135,0.7497190263522135,0.7497190263522135,0.0,0.0,0.0,8.813772441071485
2016-10-31,8.089903156201105,3.4628544413799984,11.088048769813849,8.089903156201105,8.089903156201105,-0.9074554046497685,-0.9074554046497685,-0.9074554046497685,-0.9074554046497685,-0.9074554046497685,-0.9074554046497685,0.0,0.0,0.0,7.1824477515513365
2016-11-30,8.114919035054491,7.011445902159816,14.642790810553585,8.114919035054491,8.114919035054491,2.7319306246306163,2.7319306246306163,2.7319306246306163,2.7319306246306163,2.7319306246306163,2.7319306246306163,0.0,0.0,0.0,10.846849659685107
2016-12-31,8.14076877603317,9.929695394290862,17.245981914255957,8.14076877603317,8.14076877603317,5.299026003641632,5.299026003641632,5.299026003641632,5.299026003641632,5.299026003641632,5.299026003641632,0.0,0.0,0.0,13.439794779674802
2017-01-31,8.16661851701185,1.897839917645064,8.996073278881754,8.16661851701185,8.16661851701185,-2.6577078643686534,-2.6577078643686534,-2.6577078643686534,-2.6577078643686534,-2.6577078643686534,-2.6577078643686534,0.0,0.0,0.0,5.508910652643197
2017-02-28,8.189966670153883,1.9253870112051024,9.43606900049013,8.189966670153883,8.189966670153883,-2.3672255843143786,-2.3672255843143786,-2.3672255843143786,-2.3672255843143786,-2.3672255843143786,-2.3672255843143786,0.0,0.0,0.0,5.822741085839504
2017-03-31,8.215816411132563,3.9283133516818967,11.450330696775664,8.215816411132563,8.215816411132563,-0.5501489753660662,-0.5501489753660662,-0.5501489753660662,-0.5501489753660662,-0.5501489753660662,-0.5501489753660662,0.0,0.0,0.0,7.665667435766497
2017-04-30,8.240832289499027,3.5003400839381498,10.812583327225866,8.240832289499027,8.240832289499027,-1.2945851057430424,-1.2945851057430424,-1.2945851057430424,-1.2945851057430424,-1.2945851057430424,-1.2945851057430424,0.0,0.0,0.0,6.946247183755984
2017-05-31,8.266682030477705,4.075777215886298,11.723711931577494,8.266682030477705,8.266682030477705,-0.2818474664151249,-0.2818474664151249,-0.2818474664151249,-0.2818474664151249,-0.2818474664151249,-0.2818474664151249,0.0,0.0,0.0,7.98483456406258
2017-06-30,8.291697994088333,4.391093131862852,11.3580728396079,8.291697994088333,8.291697994088333,-0.2920585104581208,-0.2920585104581208,-0.2920585104581208,-0.2920585104581208,-0.2920585104581208,-0.2920585104581208,0.0,0.0,0.0,7.999639483630212
2017-07-31,8.31754782315265,2.4523042737194576,10.248639075283458,8.31754782315265,8.31754782315265,-1.9593837296493566,-1.9593837296493566,-1.9593837296493566,-1.9593837296493566,-1.9593837296493566,-1.9593837296493566,0.0,0.0,0.0,6.358164093503293
2017-08-31,8.343397652216964,3.746101160150386,11.59081879776104,8.343397652216964,8.343397652216964,-0.782350263286466,-0.782350263286466,-0.782350263286466,-0.782350263286466,-0.782350263286466,-0.782350263286466,0.0,0.0,0.0,7.561047388930499
2017-09-30,8.368413615827592,5.299114742963446,12.787213513742113,8.368413615827592,8.368413615827592,0.893780898978449,0.893780898978449,0.893780898978449,0.893780898978449,0.893780898978449,0.893780898978449,0.0,0.0,0.0,9.26219451480604
